,Code,Name,Country,Exchange,Currency,Type,Isin
24206,ISBC,Investors Bancorp Inc,USA,NASDAQ,USD,Common Stock,US46146L1017
24207,ISCAX,FEDERATED INTERNATIONAL SMALL-MID COMPANY FUND CLASS A SHARES,USA,NMFQS,USD,FUND,US31428U7485
24208,ISCB,iShares Morningstar Small-Cap ETF,USA,NYSE ARCA,USD,ETF,US4603353008
24209,ISCBF,iShares Public Limited Company - iShares Global High Yield Corp Bond UCITS ETF,USA,OTCGREY,USD,ETF,
24210,ISCCX,FEDERATED INTERNATIONAL SMALL-MID COMPANY FUND CLASS C SHARES,USA,NMFQS,USD,FUND,
24211,ISCF,iShares Trust - iShares MSCI Intl Small-Cap Multifactor ETF,USA,NYSE ARCA,USD,ETF,US46434V2667
24212,ISCFX,VOYA INVESTMENT GRADE CREDIT FUND CLASS SMA,USA,NMFQS,USD,FUND,
24213,ISCG,iShares Morningstar Small-Cap Growth ETF,USA,NYSE ARCA,USD,ETF,US4642886042
24214,ISCGX,TRANSAMERICA SMALL CAP GROWTH I,USA,NMFQS,USD,FUND,
24215,ISCIX,FEDERATED INTERNATIONAL SMALL-MID COMPANY FUND INSTITUTIONAL SHARES,USA,NMFQS,USD,FUND,
24216,ISCMF,ISCMF,USA,OTCGREY,USD,ETF,
24217,ISCNF,Isracann Biosciences Inc,USA,PINK,USD,Common Stock,CA46501D1087
24218,ISCO,International Stem Cell Corporation,USA,OTCQX,USD,Common Stock,US4603782016
24219,ISCRF,iShares Public Limited Company - iShares Global Corp Bond UCITS ETF,USA,OTCGREY,USD,ETF,
24220,ISCRX,AB INTERNATIONAL STRATEGIC CORE PORTFOLIO CLASS C,USA,NMFQS,USD,FUND,
24221,ISCSX,VY(R) COLUMBIA CONTRARIAN CORE PORTFOLIO CLASS S,USA,NMFQS,USD,FUND,US92914K7431
24222,ISCTX,VOYA SMALLCAP OPPORTUNITIES PORTFOLIO CLASS S2,USA,NMFQS,USD,FUND,
24223,ISCV,iShares Morningstar Small-Cap Value ETF,USA,NYSE ARCA,USD,ETF,
24224,ISCVX,VOYA STRATEGIC ALLOCATION CONSERVATIVE PORTFOLIO CLASS S,USA,NMFQS,USD,FUND,
24225,ISCWX,VOYA MULTI-MANAGER INTERNATIONAL SMALL CAP FUND CLASS W,USA,NMFQS,USD,FUND,
24226,ISCXF,iShares Public Limited Company - iShares $ Corp Bond UCITS ETF,USA,OTCGREY,USD,ETF,
24227,ISD,PGIM High Yield Bond Fund Inc,USA,NYSE,USD,FUND,US69346H1005
24228,ISDAX,VOYA INDEX SOLUTION 2025 PORTFOLIO CLASS ADV,USA,NMFQS,USD,FUND,US92914H5752
24229,ISDAY,Israel Discount Bank Limited,USA,PINK,USD,Common Stock,US4650744091
24230,ISDCF,Verimatrix Société anonyme,USA,PINK,USD,Common Stock,FR0010291245
24231,ISDDF,iShares IV Public Limited Company - iShares $ Short Duration High Yield Corporate Bond UCITS ETF,USA,OTCGREY,USD,ETF,
24232,ISDIX,VOYA INDEX SOLUTION 2025 PORTFOLIO CLASS I,USA,NMFQS,USD,FUND,
24233,ISDJF,iShares Canadian Select Dividend Index ETF,USA,OTCGREY,USD,ETF,
24234,ISDMF,iShares II Public Limited Company - iShares Developed Markets Property Yield UCITS ETF,USA,OTCGREY,USD,ETF,
24235,ISDR,Issuer Direct Corporation,USA,NYSE MKT,USD,Common Stock,US46520M2044
24236,ISDSF,iSIGN Media Solutions Inc,USA,PINK,USD,Common Stock,
24237,ISDSX,VOYA INDEX SOLUTION 2025 PORTFOLIO CLASS S,USA,NMFQS,USD,FUND,US92914H6339
24238,ISDX,Invesco RAFI Strategic Developed ex-US ETF,USA,NASDAQ,USD,ETF,
24239,ISDXF,iShares Core Canadian Corporate Bond Index ETF,USA,OTCGREY,USD,ETF,
24240,ISEAX,VOYA INDEX SOLUTION 2035 PORTFOLIO CLASS ADV,USA,NMFQS,USD,FUND,US92914H5836
24241,ISEE,IVERIC bio Inc,USA,NASDAQ,USD,Common Stock,US46583P1021
24242,ISEIX,VOYA INDEX SOLUTION 2035 PORTFOLIO CLASS I,USA,NMFQS,USD,FUND,
24243,ISELF,IShares Trust - Electric Vehicle Driving Technology UCITS Fund,USA,OTCGREY,USD,ETF,
24244,ISEM,Invesco RAFI Strategic Emerging Markets ETF,USA,NASDAQ,USD,ETF,
24245,ISENF,Isoenergy Ltd,USA,OTCQX,USD,Common Stock,CA46500E1079
24246,ISESX,VOYA INDEX SOLUTION 2035 PORTFOLIO CLASS S,USA,NMFQS,USD,FUND,US92914H6412
24247,ISEYF,Wi2Wi Corporation,USA,PINK,USD,Common Stock,
24248,ISFAX,LORD ABBETT DIVERSIFIED INCOME STRATEGY FUND CLASS A,USA,NMFQS,USD,FUND,US5439166621
24249,ISFCX,LORD ABBETT MULTI-ASSET INCOME FUND CLASS C,USA,NMFQS,USD,FUND,US5439166472
24250,ISFIX,VY(R) COLUMBIA CONTRARIAN CORE PORTFOLIO CLASS I,USA,NMFQS,USD,FUND,
24251,ISFLF,iShares II Public Limited Company - iShares $ Floating Rate Bond UCITS ETF,USA,OTCGREY,USD,ETF,
24252,ISFOX,Lord Abbett Multi-Asset Income Cl F3,USA,NMFQS,USD,FUND,
24253,ISFYX,LORD ABBETT DIVERSIFIED INCOME STRATEGY FUND CLASS I,USA,NMFQS,USD,FUND,
24254,ISG,ING Groep N.V. PERP DBT 6.125,USA,NYSE,USD,Common Stock,US4568375095
24255,ISGAF,iShares III Public Limited Company - iShares Global Aggregate Bond UCITS ETF,USA,OTCGREY,USD,ETF,
24256,ISGAX,VOYA SOLUTION BALANCED PORTFOLIO CLASS ADV,USA,NMFQS,USD,FUND,
24257,ISGDX,ISGDX,USA,NMFQS,USD,Mutual Fund,
24258,ISGEX,IVY SMALL CAP GROWTH FUND CLASS E,USA,NMFQS,USD,FUND,
24259,ISGFX,ISGFX,USA,NMFQS,USD,Mutual Fund,
24260,ISGHX,ISGHX,USA,NMFQS,USD,Mutual Fund,
24261,ISGIF,InsuraGuest Technologies Inc,USA,OTCQB,USD,Common Stock,
24262,ISGJX,VOYA SOLUTION BALANCED PORTFOLIO CLASS I,USA,NMFQS,USD,FUND,
24263,ISGKX,VOYA SOLUTION BALANCED PORTFOLIO CLASS S,USA,NMFQS,USD,FUND,
24264,ISGLX,ISGLX,USA,NMFQS,USD,Mutual Fund,
24265,ISGN,iSign Solutions Inc,USA,PINK,USD,Common Stock,US46436A2033
24266,ISGNX,ISGNX,USA,NMFQS,USD,Mutual Fund,
24267,ISGOX,ISGOX,USA,NMFQS,USD,Mutual Fund,
24268,ISGPF,iShares V Public Limited Company - iShares Gold Producers UCITS ETF,USA,OTCGREY,USD,ETF,
24269,ISGQX,ISGQX,USA,NMFQS,USD,Mutual Fund,
24270,ISGRX,VOYA STRATEGIC ALLOCATION GROWTH PORTFOLIO CLASS S,USA,NMFQS,USD,FUND,
24271,ISGTX,VOYA SOLUTION BALANCED PORTFOLIO CLASS S2,USA,NMFQS,USD,FUND,
24272,ISHAF,iShares Diversified Monthly Income ETF,USA,OTCGREY,USD,ETF,
24273,ISHAX,Invesco Short Duration High Yield Muni F,USA,NMFQS,USD,FUND,
24274,ISHBF,iShares IV Public Limited Company - iShares $ Treasury Bond 20+yr UCITS ETF,USA,OTCGREY,USD,ETF,
24275,ISHCX,Invesco Short Duration High Yield Muni F,USA,NMFQS,USD,FUND,
24276,ISHDF,iShares IV Public Limited Company - iShares Digital Security UCITS ETF,USA,OTCGREY,USD,ETF,
24277,ISHFF,iShares IV Public Limited Company - iShares $ Short Duration Corporate Bond UCITS ETF,USA,PINK,USD,ETF,
24278,ISHFX,Invesco Short Duration High Yield Muni C,USA,NMFQS,USD,FUND,
24279,ISHG,iShares 1-3 Year International Treasury Bond ETF,USA,NASDAQ,USD,ETF,US4642881258
24280,ISHI,Islet Holdings Inc,USA,PINK,USD,Common Stock,
24281,ISHIX,FEDERATED BOND FUND CLASS F SHARES,USA,NMFQS,USD,FUND,US31420F4000
24282,ISHM,InfoSearch Media Inc,USA,PINK,USD,Common Stock,US45677V1089
24283,ISHOF,iShares III Public Limited Company - iShares S&P Small Cap 600 UCITS ETF,USA,PINK,USD,ETF,
24284,ISHP,First Trust Nasdaq Retail ETF,USA,NASDAQ,USD,ETF,
24285,ISHPF,iShares V Public Limited Company - iShares EM Dividend UCITS ETF,USA,OTCGREY,USD,ETF,
24286,ISHSX,Invesco Short Duration High Yield Muni F,USA,NMFQS,USD,FUND,
24287,ISHUF,Ishares PLC - Ishares Treasury Bond 0-1 year UCITS ETF,USA,OTCGREY,USD,ETF,
24288,ISHVF,iShares II Public Limited Company - iShares US Aggregate Bond UCITS ETF,USA,PINK,USD,ETF,IE00BYXYYM63
24289,ISHWF,iShares II Public Limited Company - iShares MSCI World Quality Dividend UCITS ETF,USA,PINK,USD,ETF,
24290,ISHXF,iShares Canadian Government Bond Index ETF,USA,OTCGREY,USD,ETF,
24291,ISHYF,iShares II Public Limited Company - iShares $ High Yield Corporate Bond UCITS ETF,USA,PINK,USD,ETF,IE00BYXYYL56
24292,ISHYX,Invesco Short Duration High Yield Muni C,USA,NMFQS,USD,FUND,
24293,ISIAX,VOYA STRATEGIC INCOME OPPORTUNITIES FUND CLASS A,USA,NMFQS,USD,FUND,
24294,ISICX,VOYA STRATEGIC INCOME OPPORTUNITIES FUND CLASS C,USA,NMFQS,USD,FUND,
24295,ISIG,Insignia Systems Inc,USA,NASDAQ,USD,Common Stock,US45765Y2046
24296,ISIIX,ING International Index Prft Cl S,USA,NMFQS,USD,FUND,
24297,ISIPX,VOYA U.S. STOCK INDEX PORTFOLIO CLASS S2,USA,NMFQS,USD,FUND,US92914C7662
24298,ISIRX,VOYA STRATEGIC INCOME OPPORTUNITIES FUND CLASS R,USA,NMFQS,USD,FUND,
24299,ISIVX,VOYA U.S. STOCK INDEX PORTFOLIO CLASS ADV,USA,NMFQS,USD,FUND,US92914G7189
24300,ISIWX,VOYA STRATEGIC INCOME OPPORTUNITIES FUND CLASS W,USA,NMFQS,USD,FUND,
24301,ISJAX,VOYA INDEX SOLUTION 2045 PORTFOLIO CLASS ADV,USA,NMFQS,USD,FUND,US92914H5919
24302,ISJBX,VOYA U.S. STOCK INDEX PORTFOLIO CLASS S,USA,NMFQS,USD,FUND,
24303,ISJIX,VOYA INDEX SOLUTION 2045 PORTFOLIO CLASS I,USA,NMFQS,USD,FUND,
24304,ISJMF,iShares V Public Limited Company - iShares J.P. Morgan $ EM Corp Bond UCITS ETF,USA,PINK,USD,ETF,
24305,ISJPF,iShares II Public Limited Company - iShares J.P. Morgan $ Emerging Markets Bond UCITS ETF,USA,PINK,USD,ETF,
24306,ISJSX,VOYA INDEX SOLUTION 2045 PORTFOLIO CLASS S,USA,NMFQS,USD,FUND,US92914H6669
24307,ISKAX,VOYA INDEX SOLUTION INCOME PORTFOLIO CLASS ADV,USA,NMFQS,USD,FUND,US92914H5596
24308,ISKIX,VOYA INDEX SOLUTION INCOME PORTFOLIO CLASS I,USA,NMFQS,USD,FUND,
24309,ISKSX,VOYA INDEX SOLUTION INCOME PORTFOLIO CLASS S,USA,NMFQS,USD,FUND,US92914H6172
24310,ISLE,Isleworth Healthcare Acquisition Corp,USA,NASDAQ,USD,Common Stock,US46468P1021
24311,ISLEW,Isleworth Healthcare Acquisition Corp,USA,NASDAQ,USD,Common Stock,
24312,ISLV,International Silver Inc,USA,PINK,USD,Common Stock,US4648871089
24313,ISMAF,Indra Sistemas S.A,USA,OTCGREY,USD,Common Stock,
24314,ISMAY,Indra Sistemas S.A,USA,PINK,USD,Common Stock,US45579R1068
24315,ISMD,Northern Lights Fund Trust IV - Inspire Small/Mid Cap Impact ETF,USA,NYSE ARCA,USD,ETF,US66538H6412
24316,ISMDX,VOYA STRATEGIC ALLOCATION MODERATE PORTFOLIO CLASS S,USA,NMFQS,USD,FUND,
24317,ISMJF,iShares VII Public Limited Company - iShares Core MSCI Pacific ex Japan UCITS ETF,USA,PINK,USD,ETF,
24318,ISML,Ism International Inc,USA,PINK,USD,Common Stock,
24319,ISMMF,iShares IV Public Limited Company - iShares Edge MSCI Europe Value Factor UCITS ETF,USA,PINK,USD,ETF,
24320,ISMOX,VOYA MIDCAP OPPORTUNITIES PORTFOLIO CLASS S,USA,NMFQS,USD,FUND,US92913P8005
24321,ISMSX,VY(R) AMERICAN CENTURY SMALL-MID CAP VALUE PORTFOLIO CLASS S2,USA,NMFQS,USD,FUND,
24322,ISMVF,iShares IV Public Limited Company - iShares Edge MSCI World Value Factor UCITS ETF,USA,PINK,USD,ETF,
24323,ISNFX,VOYA SOLUTION 2030 PORTFOLIO CLASS ADV,USA,NMFQS,USD,FUND,
24324,ISNGX,VOYA SOLUTION 2030 PORTFOLIO CLASS I,USA,NMFQS,USD,FUND,
24325,ISNHX,VOYA SOLUTION 2030 PORTFOLIO CLASS S,USA,NMFQS,USD,FUND,
24326,ISNIX,VOYA SOLUTION 2030 PORTFOLIO CLASS S2,USA,NMFQS,USD,FUND,
24327,ISNJX,VOYA SOLUTION 2030 PORTFOLIO CLASS T,USA,NMFQS,USD,FUND,
24328,ISNKX,VOYA SOLUTION 2040 PORTFOLIO CLASS ADV,USA,NMFQS,USD,FUND,
24329,ISNLX,VOYA SOLUTION 2040 PORTFOLIO CLASS I,USA,NMFQS,USD,FUND,
24330,ISNMX,VOYA SOLUTION 2040 PORTFOLIO CLASS S,USA,NMFQS,USD,FUND,
24331,ISNNX,VOYA SOLUTION 2040 PORTFOLIO CLASS S2,USA,NMFQS,USD,FUND,
24332,ISNOX,VOYA SOLUTION 2040 PORTFOLIO CLASS T,USA,NMFQS,USD,FUND,
24333,ISNPX,VOYA SOLUTION 2050 PORTFOLIO CLASS ADV,USA,NMFQS,USD,FUND,
24334,ISNPY,Intesa Sanpaolo S.p.A,USA,PINK,USD,Common Stock,US46115H1077
24335,ISNQX,VOYA SOLUTION 2050 PORTFOLIO CLASS I,USA,NMFQS,USD,FUND,
24336,ISNRX,VOYA SOLUTION 2050 PORTFOLIO CLASS S,USA,NMFQS,USD,FUND,
24337,ISNSX,VOYA SOLUTION 2050 PORTFOLIO CLASS S2,USA,NMFQS,USD,FUND,
24338,ISNTX,VOYA SOLUTION 2050 PORTFOLIO CLASS T,USA,NMFQS,USD,FUND,
24339,ISO,IsoPlexis Corp,USA,NASDAQ,USD,Common Stock,US4650051067
24340,ISOL,1mage Software Inc,USA,PINK,USD,Common Stock,US45244M1027
24341,ISOLF,Isodiol International Inc,USA,PINK,USD,Common Stock,CA46500L2003
24342,ISOLX,VOYA TARGET IN-RETIREMENT FUND CLASS I,USA,NMFQS,USD,FUND,
24343,ISON,Isonics Corporation,USA,OTCCE,USD,Common Stock,US4648951014
24344,ISOPX,VOYA SMALLCAP OPPORTUNITIES PORTFOLIO CLASS ADV,USA,NMFQS,USD,FUND,
24345,ISORX,ING Smallcap Opportunities Fd,USA,NMFQS,USD,FUND,
24346,ISOWX,VOYA SMALLCAP OPPORTUNITIES FUND CLASS W,USA,NMFQS,USD,FUND,
24347,ISOZX,VOYA SMALLCAP OPPORTUNITIES FUND CLASS R6,USA,NMFQS,USD,FUND,US92913K8430
24348,ISPBX,VOYA SOLUTION 2025 PORTFOLIO CLASS S2,USA,NMFQS,USD,FUND,
24349,ISPC,iSpecimen Inc. Common Stock,USA,NASDAQ,USD,Common Stock,US45032V1089
24350,ISPCX,VOYA SOLUTION 2035 PORTFOLIO CLASS S2,USA,NMFQS,USD,FUND,
24351,ISPDX,VOYA SOLUTION 2045 PORTFOLIO CLASS S2,USA,NMFQS,USD,FUND,
24352,ISPFF,iShares II Public Limited Company - iShares Developed Markets Property Yield UCITS ETF,USA,PINK,USD,ETF,
24353,ISPGX,VOYA SOLUTION MODERATELY CONSERVATIVE PORTFOLIO CLASS ADV,USA,NMFQS,USD,FUND,
24354,ISPHF,iShares Physical Metals plc - iShares Physical Silver ETC,USA,OTCGREY,USD,ETC,
24355,ISPO,Thayer Ventures Acquisition Corporation,USA,NASDAQ,USD,Common Stock,
24356,ISPOW,Thayer Ventures Acquisition Corporation,USA,NASDAQ,USD,Common Stock,
24357,ISPRX,VOYA SOLUTION MODERATELY CONSERVATIVE PORTFOLIO CLASS I,USA,NMFQS,USD,FUND,
24358,ISPSX,VOYA SOLUTION MODERATELY CONSERVATIVE PORTFOLIO CLASS S,USA,NMFQS,USD,FUND,
24359,ISPTX,VOYA SOLUTION MODERATELY CONSERVATIVE PORTFOLIO CLASS S2,USA,NMFQS,USD,FUND,
24360,ISPVX,IVY SMALL CAP CORE FUND CLASS N,USA,NMFQS,USD,FUND,
24361,ISPXX,ISPXX,USA,NMFQS,USD,FUND,
24362,ISQAX,VOYA SOLUTION 2035 PORTFOLIO CLASS ADV,USA,NMFQS,USD,FUND,US92914H8566
24363,ISQIX,VOYA SOLUTION 2035 PORTFOLIO CLASS I,USA,NMFQS,USD,FUND,US92914H8723
24364,ISQMF,iShares Public Limited Company - iShares MSCI Eastern Europe Capped UCITS ETF,USA,PINK,USD,ETF,
24365,ISQSX,VOYA SOLUTION 2035 PORTFOLIO CLASS S,USA,NMFQS,USD,FUND,US92914H8640
24366,ISQTX,VOYA SOLUTION 2035 PORTFOLIO CLASS T,USA,NMFQS,USD,FUND,
24367,ISQWF,iShares IV Public Limited Company - iShares Edge MSCI World Quality Factor UCITS ETF,USA,PINK,USD,ETF,
24368,ISR,Isoray Inc,USA,NYSE MKT,USD,Common Stock,US46489V1044
24369,ISRA,VanEck Vectors Israel ETF,USA,NYSE ARCA,USD,ETF,US92189F6354
24370,ISRAX,VOYA SOLUTION 2045 PORTFOLIO CLASS ADV,USA,NMFQS,USD,FUND,US92914H8236
24371,ISRB,Inspired Builders Inc,USA,PINK,USD,Common Stock,
24372,ISRCF,iShares V Public Limited Company - iShares S&P 500 Information Technology Sector UCITS ETF,USA,PINK,USD,ETF,
24373,ISRG,Intuitive Surgical Inc,USA,NASDAQ,USD,Common Stock,US46120E6023
24374,ISRHF,iShares V Public Limited Company - iShares S&P 500 Energy Sector UCITS ETF,USA,PINK,USD,ETF,
24375,ISRIF,iShares IV Public Limited Company - iShares $ Treasury Bond 20+yr UCITS ETF,USA,PINK,USD,ETF,
24376,ISRIX,VOYA SOLUTION 2045 PORTFOLIO CLASS I,USA,NMFQS,USD,FUND,US92914H8491
24377,ISRJF,ReGen III Corp,USA,OTCQB,USD,Common Stock,
24378,ISRNF,iShares V Public Limited Company - iShares S&P 500 Consumer Discretionary Sector UCITS ETF,USA,PINK,USD,ETF,
24379,ISRPF,iShares Public Limited Company - iShares $ Corp Bond UCITS ETF,USA,PINK,USD,ETF,
24380,ISRSX,VOYA SOLUTION 2045 PORTFOLIO CLASS S,USA,NMFQS,USD,FUND,US92914H8319
24381,ISRTX,VOYA SOLUTION 2045 PORTFOLIO CLASS T,USA,NMFQS,USD,FUND,
24382,ISRUF,iShares V Public Limited Company - iShares S&P 500 Financials Sector UCITS ETF,USA,PINK,USD,ETF,
24383,ISRVF,iShares Public Limited Company - iShares MSCI Japan USD Hedged UCITS ETF (Acc),USA,PINK,USD,ETF,
24384,ISRWF,iShares II Public Limited Company - iShares J.P. Morgan $ Emerging Markets Bond UCITS ETF,USA,PINK,USD,ETF,
24385,ISRYX,AB INTERNATIONAL STRATEGIC CORE PORTFOLIO ADVISOR CLASS,USA,NMFQS,USD,FUND,
24386,ISRZF,iShares II Public Limited Company - iShares $ High Yield Corporate Bond UCITS ETF,USA,PINK,USD,ETF,
24387,ISSC,Innovative Solutions and Support Inc,USA,NASDAQ,USD,Common Stock,US45769N1054
24388,ISSDY,ISS A/S,USA,PINK,USD,Common Stock,US4651472056
24389,ISSHF,iShares II Public Limited Company - iShares $ Treasury Bond 7-10yr UCITS ETF,USA,PINK,USD,ETF,
24390,ISSIF,iShares III Public Limited Company - iShares Global Inflation Linked Government Bond UCITS ETF,USA,PINK,USD,ETF,
24391,ISSPF,iShares III Public Limited Company - iShares Global Government Bond UCITS ETF,USA,PINK,USD,ETF,
24392,ISSPX,VOYA SOLUTION 2055 PORTFOLIO CLASS S,USA,NMFQS,USD,FUND,
24393,ISSQF,iShares Public Limited Company - iShares Global High Yield Corp Bond UCITS ETF,USA,PINK,USD,ETF,
24394,ISSRF,iShares VI Public Limited Company - iShares Edge MSCI EM Minimum Volatility UCITS ETF,USA,OTCGREY,USD,ETF,
24395,ISSSF,iShares III Public Limited Company - iShares MSCI Australia UCITS ETF,USA,PINK,USD,ETF,
24396,ISSXF,iShares Core S&P 500 Index ETF (CAD-Hedged),USA,OTCGREY,USD,ETF,
24397,ISSXX,ISSXX,USA,NMFQS,USD,FUND,
24398,ISSZF,iShares V Public Limited Company - iShares S&P 500 Utilities Sector UCITS ETF,USA,PINK,USD,ETF,
24399,ISTAX,ICON LONG/SHORT FUND CLASS A,USA,NMFQS,USD,FUND,
24400,ISTB,iShares Core 1-5 Year USD Bond ETF,USA,NASDAQ,USD,ETF,US46432F8591
24401,ISTBX,INVESCO SHORT TERM BOND FUND CLASS R5,USA,NMFQS,USD,FUND,
24402,ISTEX,IVY SCIENCE AND TECHNOLOGY FUND CLASS E,USA,NMFQS,USD,FUND,
24403,ISTFX,INVESCO SHORT TERM BOND FUND CLASS R6,USA,NMFQS,USD,FUND,US0014215778
24404,ISTIX,IVY SCIENCE AND TECHNOLOGY FUND CLASS I,USA,NMFQS,USD,FUND,US4660018072
24405,ISTNX,IVY SCIENCE AND TECHNOLOGY FUND CLASS N,USA,NMFQS,USD,FUND,US46600A7404
24406,ISTPX,VOYA SOLUTION 2055 PORTFOLIO CLASS T,USA,NMFQS,USD,FUND,
24407,ISTR,Investar Holding Corporation,USA,NASDAQ,USD,Common Stock,US46134L1052
24408,ISTXF,iShares Public Limited Company - iShares $ Treasury Bond 1-3yr UCITS ETF,USA,PINK,USD,ETF,
24409,ISUDF,iShares IV Public Limited Company - iShares $ Ultrashort Bond UCITS ETF,USA,PINK,USD,ETF,
24410,ISUN,iSun Inc,USA,NASDAQ,USD,Common Stock,US4652461066
24411,ISUPF,iShares II Public Limited Company - iShares US Property Yield UCITS ETF,USA,PINK,USD,ETF,
24412,ISUUF,iShares IV Public Limited Company - iShares $ Ultrashort Bond UCITS ETF,USA,PINK,USD,ETF,
24413,ISUZF,Isuzu Motors Limited,USA,PINK,USD,Common Stock,
24414,ISUZY,Isuzu Motors Limited,USA,PINK,USD,Common Stock,US4652542097
24415,ISVAF,iShares VII Public Limited Company -  iShares NASDAQ 100 UCITS ETF,USA,PINK,USD,ETF,
24416,ISVBF,iShares IV Public Limited Company - iShares MSCI China A UCITS ETF,USA,OTCGREY,USD,ETF,
24417,ISVFF,iShares V Public Limited Company - iShares S&P 500 Health Care Sector UCITS ETF,USA,PINK,USD,ETF,
24418,ISVGX,VOYA GROWTH AND INCOME PORTFOLIO CLASS S,USA,NMFQS,USD,FUND,US92913H2040
24419,ISVIF,iShares VII Public Limited Company - iShares $ Treasury Bond 7-10yr UCITS ETF USD (Acc),USA,PINK,USD,ETF,
24420,ISVJF,Interserve Plc,USA,PINK,USD,Common Stock,GB0001528156
24421,ISVL,iShares International Developed Small Cap Value Factor ETF,USA,BATS,USD,ETF,US46436E5107
24422,ISVLF,IMPACT Silver Corp,USA,PINK,USD,Common Stock,CA45257A1021
24423,ISVLX,VOYA INDEX SOLUTION 2045 PORTFOLIO CLASS S2,USA,NMFQS,USD,FUND,
24424,ISVPF,iShares VII Public Limited Company - iShares MSCI EMU USD Hedged UCITS ETF (Acc),USA,PINK,USD,ETF,
24425,ISVQF,iShares $ Short Duration Corp Bond UCITS Acc,USA,PINK,USD,Common Stock,IE00BYXYYP94
24426,ISVTF,iShares IV Public Limited Company - iShares MSCI USA ESG Enhanced UCITS ETF,USA,PINK,USD,ETF,
24427,ISVUF,iShares IV Public Limited Company - iShares Edge MSCI USA Value Factor UCITS ETF,USA,PINK,USD,ETF,
24428,ISVVF,iShares V Public Limited Company - iShares MSCI ACWI UCITS ETF,USA,PINK,USD,ETF,
24429,ISVXF,iShares IV PLC - iShares China Cny Bond UCITS ETF,USA,OTCGREY,USD,ETF,
24430,ISWAX,VOYA SOLUTION INCOME PORTFOLIO CLASS ADV,USA,NMFQS,USD,FUND,US92914H3021
24431,ISWH,ISW Holdings Inc,USA,PINK,USD,Common Stock,US45032U1007
24432,ISWIX,VOYA SOLUTION INCOME PORTFOLIO CLASS I,USA,NMFQS,USD,FUND,US92914H1041
24433,ISWN,Amplify ETF Trust - Amplify BlackSwan ISWN ETF,USA,NYSE ARCA,USD,ETF,US0321088215
24434,ISWSX,VOYA SOLUTION INCOME PORTFOLIO CLASS S,USA,NMFQS,USD,FUND,US92914H2031
24435,ISWTX,VOYA SOLUTION INCOME PORTFOLIO CLASS T,USA,NMFQS,USD,FUND,
24436,ISXPF,iShares Public Limited Company - iShares $ Corp Bond Interest Rate Hedged UCITS ETF,USA,PINK,USD,ETF,
24437,ISXVF,iShares IV Public Limited Company - iShares Digitalisation UCITS ETF,USA,PINK,USD,ETF,
24438,ISZAX,ING Solution 2025 Portfolio Class,USA,NMFQS,USD,FUND,US92914H8806
24439,ISZE,iShares MSCI Intl Size Factor ETF,USA,NYSE ARCA,USD,ETF,US46435G5080
24440,ISZIX,VOYA SOLUTION 2025 PORTFOLIO CLASS I,USA,NMFQS,USD,FUND,US92914H7089
24441,ISZRX,ISZRX,USA,NMFQS,USD,FUND,
24442,ISZSX,VOYA SOLUTION 2025 PORTFOLIO CLASS S,USA,NMFQS,USD,FUND,US92914H8079
24443,ISZTX,VOYA SOLUTION 2025 PORTFOLIO CLASS T,USA,NMFQS,USD,FUND,
24444,ISZXF,iShares VII Public Limited Company - iShares $ Treasury Bond 3-7yr UCITS ETF,USA,PINK,USD,ETF,IE00B3VWN393
24445,ISZZF,iShares IV Public Limited Company - iShares MSCI USA SRI UCITS ETF,USA,PINK,USD,ETF,
24446,IT,Gartner Inc,USA,NYSE,USD,Common Stock,US3666511072
24447,ITA,iShares U.S. Aerospace & Defense ETF,USA,BATS,USD,ETF,US4642887602
24448,ITAAX,TRANSAMERICA SHORT-TERM BOND A,USA,NMFQS,USD,FUND,US8939626391
24449,ITACX,TRANSAMERICA SHORT-TERM BOND C,USA,NMFQS,USD,FUND,US8939626219
24450,ITAN,Alpha Architect ETF Trust - Sparkline Intangible Value ETF,USA,NYSE ARCA,USD,ETF,
24451,ITAQ,Industrial Tech Acquisitions II Inc. Class A Common Stock,USA,NASDAQ,USD,Common Stock,
24452,ITAQU,Industrial Tech Acquisitions II Inc. Unit,USA,NASDAQ,USD,Common Stock,
24453,ITAQW,Industrial Tech Acquisitions II Inc. Warrants,USA,NASDAQ,USD,Common Stock,
24454,ITAYY,PT Indo Tambangraya Megah Tbk,USA,PINK,USD,Common Stock,US45578T1034
24455,ITB,iShares Trust - iShares U.S. Home Construction ETF,USA,BATS,USD,ETF,US4642887529
24456,ITBAX,THE HARTFORD TOTAL RETURN BOND FUND CLASS A,USA,NMFQS,USD,FUND,US4166457782
24457,ITBFF,iShares Public Limited Company - iShares $ Treasury Bond 1-3yr UCITS ETF,USA,PINK,USD,ETF,
24458,ITBFX,THE HARTFORD TOTAL RETURN BOND FUND CLASS F,USA,NMFQS,USD,FUND,
24459,ITBIX,THE HARTFORD TOTAL RETURN BOND FUND CLASS I,USA,NMFQS,USD,FUND,US4166498208
24460,ITBRX,THE HARTFORD TOTAL RETURN BOND FUND CLASS R3,USA,NMFQS,USD,FUND,
24461,ITBTX,THE HARTFORD TOTAL RETURN BOND FUND CLASS R5,USA,NMFQS,USD,FUND,
24462,ITBUX,THE HARTFORD TOTAL RETURN BOND FUND CLASS R4,USA,NMFQS,USD,FUND,
